fiber_id,area_px,centroid_x,centroid_y,perimeter_px,equiv_diameter_px,circularity,aspect_ratio,bbox_x,bbox_y,bbox_width,bbox_height
1273,5762.00,3493.94,4344.54,332.53,85.65,0.65,0.88,3441,4289,90,102
1274,5760.00,5594.25,5529.02,319.56,85.64,0.71,1.11,5540,5487,98,88
1275,5760.00,3504.33,4162.40,576.50,85.64,0.22,0.67,3462,4087,94,140
1276,5759.50,7485.14,5743.50,569.31,85.63,0.22,0.88,7424,5680,130,147
1277,5757.00,4179.35,3464.66,345.36,85.62,0.61,0.89,4132,3415,96,108
1278,5753.00,4602.23,2625.27,349.02,85.59,0.59,0.60,4566,2558,76,126
1279,5752.50,4887.61,5081.06,324.43,85.58,0.69,1.10,4838,5037,102,93
1280,5744.00,4444.35,5959.47,346.33,85.52,0.60,1.00,4400,5909,105,105
1281,5742.50,6589.12,5559.87,481.29,85.51,0.31,1.11,6529,5506,132,119
1282,5742.50,2698.54,3802.93,500.11,85.51,0.29,0.54,2645,3708,94,174
1283,5740.50,4843.81,6896.82,305.18,85.49,0.77,0.98,4803,6854,88,90
1284,5733.00,6579.89,6764.79,508.22,85.44,0.28,0.68,6540,6693,98,145
1285,5730.50,4658.62,4671.85,631.85,85.42,0.18,0.37,4620,4549,79,214
1286,5728.50,3874.85,4823.35,369.69,85.40,0.53,0.78,3823,4765,97,124
1287,5727.50,3752.62,4017.94,313.52,85.40,0.73,0.69,3713,3962,75,108
1288,5723.00,3846.28,3167.60,330.19,85.36,0.66,0.89,3795,3114,93,104
1289,5719.00,3405.02,6374.36,541.19,85.33,0.25,1.04,3351,6324,106,102
1290,5719.00,2206.71,6270.93,336.68,85.33,0.63,0.78,2165,6214,91,117
1291,5717.00,4254.25,7565.72,551.33,85.32,0.24,0.79,4201,7505,99,126
1292,5715.50,6240.15,2004.56,435.20,85.31,0.38,0.42,6207,1921,72,172
1293,5715.00,2835.60,6674.52,328.74,85.30,0.66,1.31,2785,6638,105,80
1294,5694.50,2857.12,5484.06,317.04,85.15,0.71,1.57,2800,5450,110,70
1295,5691.50,3704.05,4861.88,551.77,85.13,0.23,1.20,3619,4819,145,121
1296,5682.00,3783.07,2103.40,340.62,85.06,0.62,1.08,3726,2049,110,102
1297,5681.00,6632.87,7867.17,575.96,85.05,0.22,0.64,6591,7777,106,166
1298,5679.50,5736.27,5119.47,331.26,85.04,0.65,1.44,5677,5084,117,81
1299,5678.50,5143.87,5590.86,486.32,85.03,0.30,1.19,5096,5545,112,94
1300,5672.00,6409.01,6511.50,311.91,84.98,0.73,0.63,6370,6453,73,115
1301,5671.00,4693.14,5551.39,342.88,84.97,0.61,1.22,4638,5510,104,85
1302,5664.00,5822.62,4019.06,583.13,84.92,0.21,2.36,5714,3982,215,91
1303,5662.50,6561.58,4905.77,589.09,84.91,0.21,0.83,6514,4856,99,119
1304,5659.00,3096.43,3426.75,320.25,84.88,0.69,0.79,3055,3378,80,101
1305,5658.50,2796.05,7602.35,429.69,84.88,0.39,0.50,2759,7522,72,143
1306,5656.00,2961.03,3479.86,331.71,84.86,0.65,0.85,2917,3430,91,107
1307,5652.00,3033.14,6068.71,332.19,84.83,0.64,0.94,2982,6017,95,101
1308,5651.50,6225.92,5959.68,328.49,84.83,0.66,1.00,6180,5919,93,93
1309,5648.50,4845.83,5587.44,364.92,84.81,0.53,0.68,4806,5527,88,130
1310,5644.50,5294.56,7323.81,599.91,84.77,0.20,0.72,5231,7255,107,148
1311,5643.50,7193.31,7735.71,486.80,84.77,0.30,0.69,7139,7672,95,137
1312,5635.50,6999.92,5590.90,510.11,84.71,0.27,0.62,6961,5518,93,149
1313,5630.00,2487.62,4850.86,546.36,84.67,0.24,0.85,2436,4798,96,113
1314,5630.00,5827.44,5607.48,510.07,84.67,0.27,0.46,5793,5533,73,159
1315,5624.00,6811.12,6602.53,337.50,84.62,0.62,1.16,6760,6559,101,87
1316,5621.00,4486.95,5253.42,327.71,84.60,0.66,0.68,4449,5196,77,113
1317,5604.50,4003.43,4503.79,297.32,84.47,0.80,0.78,3966,4453,77,99
1318,5604.50,4757.15,7034.80,316.35,84.47,0.70,1.55,4706,7000,110,71
1319,5604.50,4360.24,3430.41,424.03,84.47,0.39,1.02,4314,3385,107,105
1320,5601.00,5278.85,6613.31,458.76,84.45,0.33,0.64,5241,6547,84,132
1321,5596.50,5496.34,5323.84,311.46,84.41,0.72,1.00,5446,5276,93,93
1322,5569.00,4978.66,6700.53,327.85,84.21,0.65,0.97,4926,6658,98,101
1323,5559.50,3140.54,3218.59,324.78,84.13,0.66,0.94,3097,3173,95,101
1324,5545.00,5436.39,2277.95,358.48,84.02,0.54,1.35,5375,2229,127,94
1325,5544.50,3034.87,4137.30,510.66,84.02,0.27,1.11,2974,4093,114,103
1326,5543.00,4613.91,5469.74,368.62,84.01,0.51,1.21,4558,5420,120,99
1327,5541.00,5338.89,3416.45,313.76,83.99,0.71,1.51,5284,3381,107,71
1328,5524.00,5457.04,4120.82,580.30,83.87,0.21,0.82,5402,4042,119,146
1329,5516.00,5309.37,5177.57,366.82,83.80,0.52,0.93,5259,5127,103,111
1330,5513.00,4321.82,2568.69,374.05,83.78,0.50,0.91,4282,2522,83,91
1331,5512.50,3063.55,7636.07,538.54,83.78,0.24,0.95,2996,7572,140,147
1332,5511.00,4318.67,6852.70,336.82,83.77,0.61,0.78,4273,6791,92,118
1333,5509.50,5871.44,5966.98,313.52,83.76,0.70,1.26,5825,5927,102,81
1334,5503.00,7372.46,6402.81,521.33,83.71,0.25,0.98,7284,6334,141,144
1335,5495.50,5049.83,2574.34,323.12,83.65,0.66,0.87,5000,2520,90,103
1336,5494.50,6225.03,5167.39,484.74,83.64,0.29,1.66,6158,5123,144,87
1337,5492.00,4948.61,6873.86,567.13,83.62,0.21,1.06,4895,6828,131,124
1338,5486.00,6731.17,6673.31,499.73,83.58,0.28,2.65,6642,6639,175,66
1339,5480.50,2540.32,7006.91,336.43,83.53,0.61,0.73,2498,6954,87,119
1340,5476.50,5659.72,4286.55,620.68,83.50,0.18,0.61,5618,4221,105,173
1341,5470.50,5741.07,4910.23,294.84,83.46,0.79,1.01,5695,4870,86,85
1342,5467.00,2906.44,4456.73,534.01,83.43,0.24,0.66,2856,4388,92,139
1343,5464.00,5081.10,2450.33,385.45,83.41,0.46,0.85,5031,2392,100,117
1344,5457.00,4462.58,5393.81,313.71,83.36,0.70,1.35,4407,5351,109,81
1345,5456.50,4308.18,7698.02,342.98,83.35,0.58,0.47,4278,7627,62,132
1346,5455.00,3662.81,3656.56,341.36,83.34,0.59,1.27,3602,3612,112,88
1347,5450.00,4422.25,6672.23,307.56,83.30,0.72,0.89,4386,6622,85,96
1348,5450.00,2274.70,6270.05,345.02,83.30,0.58,0.69,2232,6209,85,124
1349,5445.50,6126.79,7292.18,482.46,83.27,0.29,1.04,6075,7241,107,103
1350,5443.00,6494.33,6911.65,308.39,83.25,0.72,0.90,6452,6863,86,96
1351,5443.00,4020.21,5895.92,324.68,83.25,0.65,0.88,3972,5842,92,104
1352,5442.50,2495.30,7319.72,374.58,83.24,0.49,1.54,2421,7279,134,87
1353,5439.50,5273.00,4792.70,312.58,83.22,0.70,1.01,5225,4745,100,99
1354,5436.00,4511.19,6247.90,310.11,83.19,0.71,1.06,4468,6204,89,84
1355,5433.50,3986.14,3183.59,491.63,83.18,0.28,1.37,3928,3136,122,89
1356,5433.00,2195.28,3935.24,327.22,83.17,0.64,1.12,2142,3885,99,88
1357,5425.00,3540.66,5807.01,450.42,83.11,0.34,1.19,3479,5753,111,93
1358,5424.00,5334.77,5463.56,413.59,83.10,0.40,0.92,5280,5400,110,119
1359,5421.00,5170.58,6981.98,415.30,83.08,0.39,0.69,5124,6927,86,124
1360,5414.50,5480.89,3859.59,522.60,83.03,0.25,1.23,5425,3812,118,96
1361,5414.00,3579.86,5204.83,330.88,83.03,0.62,1.56,3517,5170,117,75
1362,5409.50,6753.48,8387.91,573.09,82.99,0.21,0.64,6705,8319,90,140
1363,5405.50,5420.10,5395.26,331.12,82.96,0.62,0.77,5384,5347,85,111
1364,5401.00,4534.62,4249.94,347.22,82.93,0.56,0.53,4501,4192,71,134
1365,5400.50,4076.22,4427.81,303.46,82.92,0.74,0.89,4037,4381,85,96
1366,5397.00,4389.09,7861.21,490.70,82.90,0.28,0.49,4347,7784,81,165
1367,5396.00,6313.96,7272.00,527.53,82.89,0.24,0.94,6244,7215,114,121
1368,5393.00,4110.25,6518.69,318.88,82.86,0.67,1.24,4056,6483,103,83
1369,5392.00,6842.02,6467.84,590.50,82.86,0.19,1.13,6787,6417,155,137
1370,5388.50,5993.78,5286.40,312.84,82.83,0.69,0.75,5956,5237,76,102
1371,5387.50,3892.75,3838.14,423.35,82.82,0.38,0.63,3855,3764,96,152
1372,5387.00,4820.94,6444.29,556.64,82.82,0.22,1.25,4736,6386,143,114
1373,5385.00,4033.66,3965.50,555.33,82.80,0.22,1.70,3969,3915,150,88
1374,5385.00,4494.05,4583.81,324.74,82.80,0.64,0.63,4460,4530,73,115
1375,5382.00,3119.89,2761.55,316.68,82.78,0.67,0.88,3071,2707,92,105
1376,5381.00,4411.61,4592.93,303.36,82.77,0.73,0.80,4369,4546,84,105
1377,5371.50,7294.75,4792.90,540.06,82.70,0.23,1.91,7204,4734,183,96
1378,5370.50,2880.49,6293.45,480.17,82.69,0.29,0.79,2839,6242,86,109
1379,5365.00,2808.14,6224.42,333.50,82.65,0.61,1.01,2761,6180,100,99
1380,5362.50,2719.50,3500.80,292.98,82.63,0.79,0.95,2676,3456,86,91
1381,5361.00,4525.54,4006.11,516.22,82.62,0.25,0.69,4487,3936,91,132
1382,5351.50,4590.62,2278.16,343.95,82.55,0.57,0.72,4550,2224,86,119
1383,5350.50,4096.82,3459.11,555.57,82.54,0.22,0.88,4029,3402,115,130
1384,5348.00,3337.38,6972.35,310.39,82.52,0.70,1.04,3283,6934,93,89
1385,5347.50,3852.92,7362.05,462.32,82.51,0.31,0.76,3810,7309,88,116
1386,5343.00,4569.33,6105.55,393.79,82.48,0.43,0.72,4531,6046,81,113
1387,5338.00,5573.85,3892.79,556.84,82.44,0.22,0.85,5522,3826,111,131
1388,5337.50,4463.74,6777.03,472.52,82.44,0.30,0.52,4428,6704,68,131
1389,5330.00,4493.41,3920.60,398.96,82.38,0.42,1.05,4443,3869,118,112
1390,5321.00,4484.24,5128.70,592.98,82.31,0.19,0.60,4445,5036,100,167
1391,5311.50,4923.38,4699.65,300.15,82.24,0.74,1.02,4881,4660,91,89
1392,5311.50,3632.24,5138.83,340.29,82.24,0.58,1.02,3578,5096,99,97
1393,5309.50,5563.59,4842.42,333.46,82.22,0.60,1.68,5507,4810,123,73
1394,5309.50,7399.37,6303.92,448.80,82.22,0.33,0.84,7355,6241,97,116
1395,5307.50,4949.49,7679.29,360.01,82.21,0.51,0.38,4925,7614,55,144
1396,5298.00,3520.63,3053.29,386.62,82.13,0.45,0.68,3476,2981,97,143
1397,5296.00,4132.56,3310.07,310.88,82.12,0.69,1.03,4088,3269,94,91
1398,5295.50,3413.12,1791.91,461.83,82.11,0.31,1.46,3347,1749,124,85
1399,5291.00,4465.96,4913.99,495.87,82.08,0.27,0.74,4427,4853,100,136
1400,5290.50,3948.27,5994.21,358.72,82.07,0.52,1.17,3886,5945,119,102
1401,5279.00,2954.04,6348.56,568.64,81.98,0.21,1.32,2880,6304,158,120
1402,5277.00,4964.43,6586.29,525.27,81.97,0.24,1.07,4899,6527,149,139
1403,5277.00,4406.66,3969.50,384.27,81.97,0.45,0.72,4360,3905,92,127
1404,5277.00,5096.86,1980.95,418.62,81.97,0.38,1.58,5044,1946,131,83
1405,5273.50,3156.06,5794.45,432.37,81.94,0.35,1.14,3105,5745,103,90
1406,5272.00,3926.01,3133.42,315.08,81.93,0.67,0.68,3894,3082,73,107
1407,5263.00,5101.14,3557.78,477.87,81.86,0.29,1.18,5048,3511,118,100
1408,5259.00,3476.32,3970.80,509.39,81.83,0.25,0.52,3436,3900,72,139
1409,5256.00,5526.22,6107.21,431.65,81.81,0.35,1.42,5477,6065,115,81
1410,5250.00,5510.25,6291.49,313.42,81.76,0.67,1.40,5460,6254,108,77
1411,5244.00,4284.54,5917.02,389.10,81.71,0.44,0.93,4232,5856,115,123
1412,5243.50,5474.78,7219.42,311.46,81.71,0.68,0.88,5434,7173,88,100
1413,5243.00,4248.92,5016.00,293.56,81.70,0.76,0.86,4208,4972,82,95
1414,5242.00,3818.05,5091.85,302.39,81.70,0.72,0.62,3785,5032,70,113
1415,5238.50,5348.99,7139.55,286.49,81.67,0.80,0.81,5308,7093,78,96
1416,5238.00,6216.54,6643.98,435.93,81.67,0.35,0.82,6172,6590,89,109
1417,5235.00,5436.46,6651.84,573.81,81.64,0.20,0.85,5378,6601,111,131
1418,5232.50,3098.12,6379.17,313.61,81.62,0.67,0.95,3057,6330,91,96
1419,5230.00,6828.97,2416.45,314.19,81.60,0.67,0.83,6785,2359,86,104
1420,5224.00,3325.69,7104.69,521.67,81.56,0.24,0.71,3273,7039,91,129
1421,5218.00,4885.57,7665.41,538.56,81.51,0.23,0.50,4843,7603,76,151
1422,5214.00,2768.29,7110.23,321.91,81.48,0.63,0.78,2725,7059,83,106
1423,5212.50,5165.43,7808.56,502.46,81.47,0.26,0.40,5132,7723,72,180
1424,5211.50,6618.15,7283.73,488.32,81.46,0.27,1.40,6562,7245,119,85
1425,5210.00,3389.39,3820.99,410.56,81.45,0.39,0.87,3338,3764,96,110
1426,5209.00,5770.09,7572.06,381.16,81.44,0.45,0.87,5731,7523,91,105
1427,5205.50,5289.81,6333.12,526.80,81.41,0.24,0.86,5231,6273,103,120
1428,5205.50,6164.96,5489.78,321.12,81.41,0.63,1.15,6112,5447,105,91
1429,5178.50,4413.82,7499.45,303.81,81.20,0.71,0.89,4376,7451,85,96
1430,5177.00,5037.60,6237.22,525.19,81.19,0.24,0.87,4987,6188,97,112
1431,5167.50,3460.91,7360.64,468.17,81.11,0.30,0.68,3419,7296,81,119
1432,5166.50,4794.63,3278.53,426.03,81.11,0.36,0.85,4752,3224,90,106
1433,5161.50,5243.47,4875.43,309.12,81.07,0.68,0.62,5207,4821,72,117
1434,5159.00,6920.11,8380.61,564.16,81.05,0.20,0.48,6875,8296,77,162
1435,5153.50,4149.78,7621.18,428.09,81.00,0.35,0.48,4123,7559,67,140
1436,5145.50,7564.85,4540.27,456.03,80.94,0.31,1.14,7503,4499,112,98
1437,5141.50,4117.48,2768.38,300.49,80.91,0.72,0.82,4081,2717,79,96
1438,5136.50,4222.79,4927.17,303.81,80.87,0.70,1.02,4181,4884,88,86
1439,5134.50,4930.67,5377.66,319.81,80.85,0.63,0.72,4896,5327,76,106
1440,5132.50,4754.17,3384.15,490.52,80.84,0.27,0.85,4713,3334,84,99
1441,5132.50,5952.34,2167.30,293.32,80.84,0.75,0.73,5912,2117,74,101
1442,5130.00,4358.81,4649.49,317.56,80.82,0.64,0.65,4324,4595,74,114
1443,5129.50,2631.43,6599.87,320.15,80.82,0.63,0.99,2588,6557,93,94
1444,5124.50,6333.92,6491.44,421.69,80.78,0.36,0.71,6280,6425,90,127
1445,5122.00,2743.23,6751.39,458.27,80.76,0.31,0.67,2706,6695,77,115
1446,5122.00,4257.93,6639.09,568.64,80.76,0.20,0.74,4213,6574,96,129
1447,5122.00,5340.38,6589.55,451.65,80.76,0.32,0.49,5307,6522,67,136
1448,5118.00,5175.41,4590.65,292.05,80.72,0.75,0.84,5135,4546,81,96
1449,5112.00,4764.46,7179.69,306.25,80.68,0.68,1.39,4715,7140,104,75
1450,5111.00,5288.43,4473.84,310.25,80.67,0.67,1.66,5238,4443,113,68
1451,5106.50,5217.09,6483.65,529.57,80.63,0.23,0.60,5179,6420,82,136
1452,5106.00,1828.20,8135.34,439.39,80.63,0.33,0.96,1767,8064,131,137
1453,5105.00,4717.55,5311.15,558.01,80.62,0.21,1.80,4647,5274,157,87
1454,5103.00,2475.21,5786.10,329.16,80.61,0.59,0.84,2430,5738,92,109
1455,5100.50,4902.88,4188.10,300.63,80.59,0.71,0.96,4858,4145,86,90
1456,5087.00,4193.01,8193.73,365.85,80.48,0.48,0.49,4160,8127,65,132
1457,5080.50,4430.04,6565.44,293.32,80.43,0.74,0.78,4393,6518,77,99
1458,5066.50,4063.71,3808.70,299.26,80.32,0.71,0.83,4022,3758,85,103
1459,5064.50,5150.14,5193.52,333.46,80.30,0.57,1.39,5090,5157,111,80
1460,5062.50,3871.89,2807.90,365.66,80.29,0.48,0.37,3847,2737,52,140
1461,5047.00,3918.85,4688.27,332.59,80.16,0.57,0.68,3885,4643,75,110
1462,5040.00,2396.69,6997.14,317.16,80.11,0.63,0.89,2349,6944,94,106
1463,5037.00,2794.06,5729.27,436.22,80.08,0.33,0.72,2751,5676,89,124
1464,5032.00,4486.82,7205.93,291.91,80.04,0.74,0.98,4444,7161,86,88
1465,5031.50,3873.99,8072.68,374.43,80.04,0.45,2.28,3800,8041,137,60
1466,5025.00,3402.13,6484.92,538.64,79.99,0.22,1.16,3345,6436,116,100
1467,5015.00,5810.19,4992.86,416.48,79.91,0.36,1.27,5761,4944,108,85
1468,5003.00,3080.58,6808.39,288.39,79.81,0.76,1.21,3029,6767,98,81
1469,5000.50,5281.98,5087.78,499.97,79.79,0.25,1.12,5211,5025,128,114
1470,5000.50,5291.85,7460.32,501.14,79.79,0.25,0.72,5246,7405,89,123
1471,4998.00,4224.95,6513.76,469.45,79.77,0.28,1.37,4164,6480,118,86
1472,4997.50,6581.62,6892.03,291.66,79.77,0.74,0.93,6543,6846,81,87
1473,4996.00,5334.56,5817.79,284.88,79.76,0.77,0.92,5289,5776,85,92
1474,4994.00,3581.13,7212.04,303.08,79.74,0.68,1.12,3534,7168,92,82
1475,4991.50,5137.46,6478.92,335.95,79.72,0.56,0.82,5092,6428,82,100
1476,4989.50,2526.37,6933.29,376.58,79.70,0.44,0.68,2479,6879,90,132
1477,4985.50,3659.12,6910.30,476.17,79.67,0.28,0.83,3607,6846,95,115
1478,4979.50,6686.53,8497.43,326.63,79.62,0.59,0.60,6650,8437,72,121
1479,4978.50,4111.87,7123.31,430.86,79.62,0.34,0.78,4068,7071,91,116
1480,4969.00,4144.96,5554.58,278.94,79.54,0.80,1.16,4102,5518,87,75
1481,4968.50,6934.19,5765.14,517.77,79.54,0.23,0.94,6888,5718,101,108
1482,4961.00,6836.24,5476.77,416.90,79.48,0.36,0.92,6783,5419,105,114
1483,4948.50,3653.18,5437.54,291.87,79.38,0.73,0.95,3615,5394,80,84
1484,4948.00,2558.07,6048.29,307.76,79.37,0.66,0.76,2521,5998,73,96
1485,4943.00,3922.75,7274.33,326.05,79.33,0.58,0.80,3879,7214,86,107
1486,4934.50,5855.31,6490.04,315.12,79.26,0.62,0.74,5818,6438,79,107
1487,4928.00,3382.12,4181.35,482.56,79.21,0.27,0.56,3325,4092,93,166
1488,4923.50,5003.90,4719.71,425.00,79.18,0.34,1.06,4959,4675,114,108
1489,4918.00,3827.73,7149.67,484.42,79.13,0.26,0.68,3789,7099,78,114
1490,4917.50,7307.49,5307.06,553.77,79.13,0.20,0.59,7250,5226,95,162
1491,4914.50,3951.02,7049.41,291.38,79.10,0.73,1.24,3907,7015,87,70
1492,4913.50,4743.64,3958.90,319.81,79.10,0.60,0.96,4706,3918,88,92
1493,4905.50,3950.81,6979.46,306.84,79.03,0.65,1.75,3896,6949,110,63
1494,4895.50,4864.18,6815.22,290.63,78.95,0.73,0.99,4816,6766,89,90
1495,4895.00,3245.56,4593.28,463.79,78.95,0.29,0.79,3180,4541,108,136
1496,4891.50,2700.97,5456.82,343.81,78.92,0.52,1.31,2646,5419,106,81
1497,4890.50,4274.61,3282.37,368.58,78.91,0.45,1.93,4206,3248,139,72
1498,4887.50,2149.05,4837.87,304.78,78.89,0.66,0.99,2099,4797,94,95
1499,4879.00,2577.07,6210.61,296.59,78.82,0.70,1.07,2531,6170,87,81
1500,4878.00,3515.49,1742.84,333.85,78.81,0.55,0.96,3470,1698,91,95
1501,4876.50,5490.20,7111.56,313.81,78.80,0.62,1.23,5443,7070,102,83
1502,4873.00,7550.17,4691.05,463.10,78.77,0.29,1.10,7489,4631,114,104
1503,4853.50,6728.56,5647.47,405.55,78.61,0.37,1.08,6680,5604,94,87
1504,4851.50,3948.78,5858.52,499.29,78.59,0.24,1.41,3888,5809,133,94
1505,4843.50,5787.54,5464.89,473.91,78.53,0.27,0.88,5739,5415,94,107
1506,4843.50,5043.49,7867.16,397.06,78.53,0.39,0.47,5013,7794,66,139
1507,4842.00,2651.10,7440.60,352.68,78.52,0.49,1.94,2581,7404,136,70
1508,4837.00,5000.78,2208.40,313.36,78.48,0.62,1.18,4945,2163,103,87
1509,4835.00,4514.02,4742.99,292.25,78.46,0.71,0.71,4479,4687,72,101
1510,4834.00,6906.26,6267.45,539.67,78.45,0.21,1.03,6855,6214,111,108
1511,4812.00,6467.69,5980.47,441.79,78.27,0.31,0.84,6428,5934,87,103
1512,4804.50,3743.49,7175.51,308.84,78.21,0.63,1.73,3689,7142,109,63
1513,4802.50,2937.20,7094.02,532.26,78.20,0.21,0.84,2887,7037,96,114
1514,4782.00,5916.78,5725.54,466.07,78.03,0.28,0.85,5872,5669,91,107
1515,4778.00,2982.73,6695.18,374.68,78.00,0.43,0.59,2947,6645,66,112
1516,4762.00,4143.39,7436.41,497.87,77.87,0.24,0.85,4085,7389,99,117
1517,4760.00,6745.73,7345.77,526.22,77.85,0.22,0.76,6704,7285,111,146
1518,4757.50,3340.60,3578.69,303.12,77.83,0.65,1.20,3287,3536,100,83
1519,4754.00,3743.29,3715.12,279.42,77.80,0.77,0.95,3703,3676,80,84
1520,4748.00,7355.00,5564.88,328.39,77.75,0.55,0.85,7319,5507,85,100
1521,4748.00,6093.82,6311.07,301.08,77.75,0.66,0.88,6055,6262,80,91
1522,4744.50,4141.66,3707.53,428.72,77.72,0.32,0.91,4097,3657,88,97
1523,4738.00,2401.64,3598.84,471.39,77.67,0.27,0.81,2342,3521,113,140
1524,4738.00,3260.65,3751.57,423.73,77.67,0.33,1.07,3196,3696,122,114
1525,4734.00,4617.67,7331.08,297.91,77.64,0.67,1.05,4579,7283,90,86
1526,4729.50,6861.57,5711.24,508.26,77.60,0.23,1.01,6797,5649,118,117
1527,4727.00,5651.13,6637.36,400.13,77.58,0.37,1.42,5597,6596,109,77
1528,4724.00,4736.96,4585.35,505.19,77.56,0.23,0.54,4697,4520,81,149
1529,4717.50,4528.77,2767.43,342.63,77.50,0.50,1.57,4470,2729,116,74
1530,4707.50,3439.57,6085.98,562.94,77.42,0.19,0.94,3367,6040,122,130
1531,4703.50,3484.70,5317.36,302.15,77.39,0.65,0.72,3451,5265,74,103
1532,4701.00,3028.06,6495.12,357.65,77.37,0.46,1.65,2958,6452,134,81
1533,4699.00,3501.26,6445.53,298.39,77.35,0.66,1.49,3451,6408,106,71
1534,4697.50,2202.05,6647.15,310.63,77.34,0.61,0.86,2163,6602,86,100
1535,4697.00,4355.52,7547.87,515.19,77.33,0.22,0.81,4297,7492,110,136
1536,4689.00,2848.50,7098.94,289.76,77.27,0.70,1.02,2806,7058,83,81
1537,4676.00,4548.87,4671.53,293.71,77.16,0.68,0.79,4507,4623,81,103
1538,4670.00,7150.41,7950.69,426.07,77.11,0.32,1.64,7071,7915,148,90
1539,4658.50,3901.83,3574.88,318.98,77.02,0.58,0.66,3865,3522,72,109
1540,4658.00,7375.06,6694.93,430.56,77.01,0.32,1.33,7315,6650,121,91
1541,4656.50,6405.58,3999.09,405.06,77.00,0.36,1.09,6359,3935,109,100
1542,4654.00,3066.57,5149.46,420.62,76.98,0.33,1.09,3014,5090,116,106
1543,4653.00,6231.38,6034.02,320.05,76.97,0.57,1.13,6185,5994,102,90
1544,4646.00,3389.61,2292.56,460.36,76.91,0.28,0.96,3326,2223,124,129
1545,4645.50,3005.24,6427.17,479.97,76.91,0.25,0.96,2955,6376,112,117
1546,4645.50,4332.37,4374.27,276.35,76.91,0.76,0.79,4297,4328,70,89
1547,4645.00,3564.24,7502.20,437.93,76.90,0.30,0.82,3523,7451,99,120
1548,4642.00,3399.00,7476.25,304.88,76.88,0.63,0.62,3366,7421,72,116
1549,4640.50,5525.06,7291.51,293.12,76.87,0.68,0.80,5486,7247,78,98
1550,4640.00,4351.96,3146.00,460.42,76.86,0.28,2.38,4271,3118,157,66
1551,4634.00,4578.35,4326.84,305.22,76.81,0.63,0.70,4540,4274,74,105
1552,4627.50,6753.46,5730.82,277.66,76.76,0.75,0.90,6716,5690,79,88
1553,4619.50,3032.50,5966.94,287.12,76.69,0.70,0.85,2994,5920,80,94
1554,4612.50,6434.04,7228.68,310.63,76.63,0.60,1.24,6385,7189,103,83
1555,4612.00,7392.23,5654.24,406.62,76.63,0.35,1.22,7323,5619,118,97
1556,4609.00,4651.02,4522.26,399.45,76.61,0.36,1.19,4604,4484,114,96
1557,4608.00,3680.31,6292.50,548.64,76.60,0.19,0.67,3636,6223,94,141
1558,4607.00,4169.57,2933.90,280.59,76.59,0.74,1.27,4120,2901,93,73
1559,4606.00,4271.05,7033.23,429.59,76.58,0.31,1.03,4211,6980,124,120
1560,4602.00,3913.41,6335.35,283.62,76.55,0.72,1.06,3874,6301,83,78
1561,4602.00,3191.11,7562.81,482.42,76.55,0.25,0.93,3152,7515,96,103
1562,4602.00,3403.98,3907.05,327.50,76.55,0.54,0.54,3371,3849,67,124
1563,4598.50,4920.99,5483.56,298.35,76.52,0.65,0.66,4889,5435,69,105
1564,4593.50,4005.71,6211.48,268.98,76.48,0.80,1.09,3963,6170,88,81
1565,4582.00,5303.67,6133.15,485.93,76.38,0.24,0.72,5257,6077,84,116
1566,4575.00,4640.10,7072.03,479.59,76.32,0.25,1.19,4578,7027,118,99
1567,4573.50,6023.85,5670.37,499.77,76.31,0.23,1.16,5961,5624,133,115
1568,4566.50,3817.30,1827.02,336.43,76.25,0.51,0.74,3782,1770,78,106
1569,4560.50,4386.81,7674.45,314.78,76.20,0.58,0.89,4344,7626,90,101
1570,4557.50,5876.68,5153.17,429.69,76.18,0.31,1.48,5798,5111,138,93
1571,4556.50,4968.78,4626.46,289.66,76.17,0.68,1.05,4926,4585,88,84
1572,4552.50,3479.91,7456.22,287.18,76.13,0.69,0.66,3445,7407,67,102
1573,4546.50,4716.00,3482.59,290.84,76.08,0.68,0.70,4682,3434,72,103
1574,4542.00,1436.46,8121.20,390.27,76.05,0.37,1.14,1384,8079,97,85
1575,4534.50,6013.73,4251.13,298.49,75.98,0.64,0.71,5974,4192,74,104
1576,4533.00,2916.73,6199.96,272.39,75.97,0.77,1.12,2871,6161,90,80
1577,4531.00,3757.20,5819.64,280.94,75.95,0.72,0.74,3723,5773,71,96
1578,4530.50,3830.98,6370.18,295.32,75.95,0.65,1.15,3782,6328,93,81
1579,4522.00,5387.12,7497.75,282.11,75.88,0.71,0.92,5347,7461,79,86
1580,4518.50,6633.77,2809.66,316.29,75.85,0.57,0.65,6596,2756,68,104
1581,4518.50,6143.50,7374.28,274.49,75.85,0.75,0.92,6104,7332,81,88
1582,4518.00,4177.19,6855.86,290.74,75.85,0.67,1.17,4131,6819,91,78
1583,4517.50,3740.80,3538.88,383.75,75.84,0.39,0.83,3697,3496,84,101
1584,4517.50,6586.65,7929.34,373.52,75.84,0.41,0.27,6565,7851,44,161
1585,4511.00,3871.88,3457.46,280.19,75.79,0.72,0.99,3825,3413,89,90
1586,4504.00,4013.50,5609.98,282.74,75.73,0.71,1.15,3964,5573,90,78
1587,4501.00,3376.95,3630.55,416.62,75.70,0.33,0.85,3325,3578,100,117
1588,4497.50,3250.43,5722.74,277.12,75.67,0.74,1.17,3202,5684,95,81
